country,spname,year,source,Introduction_code,iso3c,Reference,
United States of America,Phytophthora citricola,1970,CAB Abstracts,NA,USA,"Green, R. J., Jr.; Pratt, R. G. 1970 Root rot of Black Walnut seedlings caused by Phytophthora citricola. Plant Disease Reporter 54 583-5",
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478285,
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478286,
United States of America,Phytophthora cactorum,2006,CAB Abstracts,NA,USA,"Shaw, D. V.; Hansen, J.; Browne, G. T. 2006 Genotypic variation for resistance to Phytophthora cactorum in a California strawberry breeding population. Journal of the American Society for Horticultural Science 131 687-690",
United States of America,Phytophthora ramorum,2008,Phytothreats global occurrence database,NA,USA,SODmap: https://nature.berkeley.edu/garbelottowp/?page_id=2805,
United States of America,Phytophthora ramorum,2006,CAB Abstracts,NA,USA,"Ivors, K.; Garbelotto, M.; Vries, I. D. E.; Ruyter-Spira, C.; Hekkert, B. te; Rosenzweig, N.; Bonants, P. 2006 Microsatellite markers identify three lineages of Phytophthora ramorum in US nurseries, yet single lineages in US forest and European nursery populations. Molecular Ecology 15 1493-1505",
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478282,
United States of America,Phytophthora citrophthora,1997,CAB Abstracts,NA,USA,"Matheron, M. E.; Porchas, M.; Matejka, J. C. 1997 Distribution and seasonal population dynamics of Phytophthora citrophthora and P. parasitica in Arizona citrus orchards and effect of fungicides on tree health. Plant Disease 81 1384-1390",
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478157,
United States of America,Phytophthora ramorum,2008,Phytothreats global occurrence database,NA,USA,SODmap: https://nature.berkeley.edu/garbelottowp/?page_id=950,
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478277,
United States of America,Phytophthora drechsleri,1979,CAB Abstracts,NA,USA,"Julis, A. J.; Clayton, C. N.; Sutton, T. B. 1979 Occurrence of Phytophthora sp. in North Carolina apple orchard soils. Plant Disease Reporter 63 147-150",
United States of America,Phytophthora drechsleri,1981,CAB Abstracts,NA,USA,"DaVia, D. J.; Knowles, P. F.; Klisiewicz, J. M. 1981 Evaluation of world safflower collection for resistence to phytophthora. Crop Science 21 225-229",
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478276,
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478278,
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478270,
United States of America,Phytophthora nicotianae,1975,CAB Abstracts,NA,USA,"Timmer, L. W. 1975 Comparative susceptibility of Star Ruby grapefruit to Phytophthora foot rot. Journal of the Rio Grande Valley Horticultural Society 29 59-64",
United States of America,Phytophthora ramorum,2008,Phytothreats global occurrence database,NA,USA,SODmap: https://nature.berkeley.edu/garbelottowp/?page_id=715,
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478147,
United States of America,Phytophthora lateralis,2006,CAB Abstracts,NA,USA,"Oh, E.; Hansen, E. M.; Sniezko, R. A. 2006 Port-Orford-cedar resistant to Phytophthora lateralis. Forest Pathology 36 385-394",
United States of America,Phytophthora drechsleri,1951,CAB Abstracts,NA,USA,"THOMAS, C. A.  1951 The occurrence and pathogenicity of Phytophthora species which cause root rot of Safflower. Plant Disease Reporter 35 454-455 pp.",
United States of America,Phytophthora citrophthora,1979,CAB Abstracts,NA,USA,"Ridings, W. H.; Schoulties, C. L.; El-Gholl, N. E.; Mitchell, D. J. 1979 The milkweed vine pathotype of Phytophthora citrophthora as a biological control agent of Morrenia odorata. Proceedings of the International Society of Citriculture 3 877-881",
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478142,
United States of America,Phytophthora ramorum,2008,Phytothreats global occurrence database,NA,USA,SODmap: https://nature.berkeley.edu/garbelottowp/?page_id=1208,
United States of America,Phytophthora ramorum,2008,Phytothreats global occurrence database,NA,USA,SODmap: https://nature.berkeley.edu/garbelottowp/?page_id=1330,
United States of America,Phytophthora infestans,2017,CAB Abstracts,NA,USA,"Sanchez-Perez, A.; Halterman, D.; Jordan, S.; Chen Yu; Gevens, A. J. 2017 RB and Ph resistance genes in potato and tomato minimize risk for oospore production in the presence of mating pairs of Phytophthora infestans. European Journal of Plant Pathology 149 853-864",
United States of America,Phytophthora ramorum,2008,Phytothreats global occurrence database,NA,USA,SODmap: https://nature.berkeley.edu/garbelottowp/?page_id=725,
United States of America,Phytophthora sojae,1979,CAB Abstracts,NA,USA,"Athow, K. L.; Laviolette, F. A.; Wilcox, J. R. 1979 Genetics of resistance to physiologic races of Phytophthora megasperma var. sojae in the soybean cultivar Tracy. Phytopathology 69 641-642",
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478134,
United States of America,Phytophthora ramorum,2008,Phytothreats global occurrence database,NA,USA,SODmap: https://nature.berkeley.edu/garbelottowp/?page_id=1941,
United States of America,Phytophthora citrophthora,1976,CAB Abstracts,NA,USA,"Gerlach, W. W. P.; Hoitink, H. A. J.; Schmitthenner, A. F. 1976 Survival and host range of Phytophthora citrophthora in Ohio nurseries. Phytopathology 66 309-311",
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478133,
United States of America,Phytophthora ramorum,2008,CAB Abstracts,NA,USA,"Tjosvold, S. A.; Chambers, D. L.; Koike, S. T.; Mori, S. R. 2008 Disease on nursery stock as affected by environmental factors and seasonal inoculum levels of Phytophthora ramorum in stream water used for irrigation. Plant Disease 92 1566-1573",
United States of America,Phytophthora ramorum,2008,Phytothreats global occurrence database,NA,USA,SODmap: https://nature.berkeley.edu/garbelottowp/?page_id=2835,
United States of America,Phytophthora ramorum,2004,CAB Abstracts,NA,USA,"Kroon, L. P. N. M.; Verstappen, E. C. P.; Kox, L. F. F.; Flier, W. G.; Bonants, P. J. M. 2004 A rapid diagnostic test to distinguish between American and European populations of Phytophthora ramorum. Phytopathology 94 613-620",
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478211,
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478250,
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478252,
United States of America,Phytophthora nicotianae,1956,CAB Abstracts,NA,USA,"HUSAIN, A. ; KELMAN, A.  1956 Pectic enzymes of Phytophthora parasitica var. nicotianae, the cause of black shank of Tobacco. Plant Disease Reporter 40 629-631 pp.",
United States of America,Phytophthora ramorum,2002,NCBI Biosample,NA,USA,USDA ARSTakaoKasuga: https://www.ncbi.nlm.nih.gov/biosample/7611304,
United States of America,Phytophthora siskiyouensis,2015,CAB Abstracts,NA,USA,"Navarro, S.; Sims, L.; Hansen, E. 2015 Pathogenicity to alder of Phytophthora species from riparian ecosystems in western Oregon. Forest Pathology 45 358-366",
United States of America,Phytophthora ramorum,2008,Phytothreats global occurrence database,NA,USA,SODmap: https://nature.berkeley.edu/garbelottowp/?page_id=2922,
United States of America,Phytophthora palmivora,1948,CAB Abstracts,NA,USA,"CONOVER, R. A. 1948 A seedling blight of avocado caused by Phytophthora palmivora. Phytopathology 38 1032-4",
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478284,
United States of America,Phytophthora ramorum,2008,Phytothreats global occurrence database,NA,USA,SODmap: https://nature.berkeley.edu/garbelottowp/?page_id=1023,
United States of America,Phytophthora ramorum,2015,NCBI Biosample,NA,USA,USDA ARSTakaoKasuga: https://www.ncbi.nlm.nih.gov/biosample/7611299,
United States of America,Phytophthora cactorum,2016,CAB Abstracts,NA,USA,"Toljamo, A.; Blande, D.; Kärenlampi, S.; Kokko, H. 2016 Reprogramming of strawberry (Fragaria vesca) root transcriptome in response to Phytophthora cactorum. PLoS ONE 11 e0161078",
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478239,
United States of America,Phytophthora ramorum,2008,Phytothreats global occurrence database,NA,USA,SODmap: https://nature.berkeley.edu/garbelottowp/?page_id=2082,
United States of America,Phytophthora ramorum,2008,Phytothreats global occurrence database,NA,USA,SODmap: https://nature.berkeley.edu/garbelottowp/?page_id=381,
United States of America,Phytophthora ramorum,2008,Phytothreats global occurrence database,NA,USA,SODmap: https://nature.berkeley.edu/garbelottowp/?page_id=991,
United States of America,Phytophthora nicotianae,1974,CAB Abstracts,NA,USA,"Engelhard, A. W. 1974 A serious new crown rot and wilt of baby's breath (Gypsophila paniculata) incited by Phytophthora parasitica. Plant Disease Reporter 58 669-672",
United States of America,Phytophthora infestans,1974,CAB Abstracts,NA,USA,"Garcia, V. S. 1974 General resistance and hypersensitivity to Phytophthora infestans in Solanum tuberosum subsp. andigena. Dissertation Abstracts International, B 34 5278B",
United States of America,Phytophthora ramorum,2008,Phytothreats global occurrence database,NA,USA,SODmap: https://nature.berkeley.edu/garbelottowp/?page_id=2492,
United States of America,Phytophthora ramorum,2008,Phytothreats global occurrence database,NA,USA,SODmap: https://nature.berkeley.edu/garbelottowp/?page_id=1033,
United States of America,Phytophthora ramorum,2008,Phytothreats global occurrence database,NA,USA,SODmap: https://nature.berkeley.edu/garbelottowp/?page_id=2130,
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478231,
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478107,
United States of America,Phytophthora ramorum,2008,CAB Abstracts,NA,USA,"Parke, J.; Oh EunSung; Voelker, S.; Hansen, E.; Buckles, G.; Lachenbruch, B. 2008 Phytophthora ramorum infects tanoak sapwood and is associated with reduced sap flux and specific conductivity of xylem. General Technical Report - Pacific Southwest Research Station, USDA Forest Service NA 153",
United States of America,Phytophthora ramorum,2008,Phytothreats global occurrence database,NA,USA,SODmap: https://nature.berkeley.edu/garbelottowp/?page_id=1000,
United States of America,Phytophthora drechsleri,1976,CAB Abstracts,NA,USA,"Benson, D. M.; Grand, L. F.; Suggs, E. G. 1976 Root rot of Fraser fir caused by Phytophthora drechsleri. Plant Disease Reporter 60 238-240",
United States of America,Phytophthora nicotianae,2009,CAB Abstracts,NA,USA,"Johnson, C. S.; Wernsman, E. A.; LaMondia, J. A. 2009 Effect of a chromosome segment marked by the Php gene for resistance to Phytophthora nicotianae on reproduction of tobacco cyst nematodes. Plant Disease 93 309-315",
United States of America,Phytophthora drechsleri,1970,CAB Abstracts,NA,USA,"JOHNSON, L. B. 1970 Influence of infection by Phytophthora drechsleri on inhibitory materials in resistant and susceptible Safflower hypocotyls. Phytopathology 60 1000-1004",
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478224,
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478226,
United States of America,Phytophthora ramorum,2008,Phytothreats global occurrence database,NA,USA,SODmap: https://nature.berkeley.edu/garbelottowp/?page_id=1002,
United States of America,Phytophthora ramorum,2008,Phytothreats global occurrence database,NA,USA,SODmap: https://nature.berkeley.edu/garbelottowp/?page_id=1006,
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478300,
United States of America,Phytophthora ramorum,2006,CAB Abstracts,NA,USA,"Kanaskie, A.; Hansen, E.; Sutton, W. 2006 Effects of phosphonate treatments on the growth of Phytophthora ramorum in tanoak stems. General Technical Report - Pacific Southwest Research Station, USDA Forest Service NA 259-261",
United States of America,Phytophthora capsici,NA,NCBI Biosample,NA,USA,Cornell UniversityMarynCarlson: https://www.ncbi.nlm.nih.gov/biosample/6478220,
United States of America,Phytophthora sojae,2002,CAB Abstracts,NA,USA,"Xiao, K.; Kinkel, L. L.; Samac, D. A. 2002 Biological control of Phytophthora root rots on alfalfa and soybean with Streptomyces. Biological Control 23 285-295",
United States of America,Phytophthora ramorum,2006,CAB Abstracts,NA,USA,"Hughes, K.; Tomlinson, J.; Boonham, N.; Ivors, K.; Garbelotto, M.; Barker, I. 2006 Application of rapid onsite PCR (TaqMan®) for Phytophthora ramorum under U.S. conditions. General Technical Report - Pacific Southwest Research Station, USDA Forest Service NA 143-144",
United States of America,Phytophthora fragariae,1966,CAB Abstracts,NA,USA,"CONVERSE, R. H.; VARNEY, E. H.; KANTZES, J. G. 1966 Occurrence of Phytophthora fragariae race A-5 ir. Maryland and New Jersey Strawberry fields. Plant Disease Reporter 50 351-352",
United States of America,Phytophthora ramorum,2008,Phytothreats global occurrence database,NA,USA,SODmap: https://nature.berkeley.edu/garbelottowp/?page_id=1540,
United States of America,Phytophthora ramorum,2008,CAB Abstracts,NA,USA,"Swiecki, T. J.; Bernhardt, E. A. 2008 Impacts of Phytophthora ramorum canker and other agents in Sonoma County Forests. General Technical Report - Pacific Southwest Research Station, USDA Forest Service NA 209-223",
United States of America,Phytophthora ramorum,2012,CAB Abstracts,NA,USA,"Kasuga, T.; Kozanitas, M.; Bui, M.; Hüberli, D.; Rizzo, D. M.; Garbelotto, M. 2012 Phenotypic diversification is associated with host-Induced transposon derepression in the sudden oak death pathogen Phytophthora ramorum. PLoS ONE 7 e34728",
